,d_f_pipeline,d_g_oil,i_g_airline,d_f_pipeline_imputed,d_g_oil_imputed,i_g_airline_imputed,d_f_pipeline_roll5d,d_g_oil_roll5d,i_g_airline_roll5d,d_f_pipeline_imputed_lagg,d_g_oil_imputed_lagg,i_g_airline_imputed_lagg,d_f_pipeline_roll5d_lagg,d_g_oil_roll5d_lagg,i_g_airline_roll5d_lagg
2019-09-24,-0.6000000238418579,-0.20625000167638066,-0.27500000533958274,-0.6000000238418579,-0.20625000167638066,-0.27500000533958274,-0.04000000357627866,-0.22872876622842314,-0.26927451298079025,0.4000000059604645,-0.1892857181706599,-0.3647058855961351,0.06000000089406969,-0.2422613749516101,-0.268819967406584
2019-09-25,0.3000000044703484,-0.2882352970978793,-0.31111111243565875,0.3000000044703484,-0.2882352970978793,-0.31111111243565875,0.019999997317791018,-0.24475420360753392,-0.26616340235313907,-0.6000000238418579,-0.20625000167638066,-0.27500000533958274,-0.04000000357627866,-0.22872876622842314,-0.26927451298079025
2019-09-26,-0.13333333532015482,-0.1923076963195434,-0.33750000316649675,-0.13333333532015482,-0.1923076963195434,-0.33750000316649675,-0.006666669746239945,-0.23788240935929533,-0.2976634021519734,0.3000000044703484,-0.2882352970978793,-0.31111111243565875,0.019999997317791018,-0.24475420360753392,-0.26616340235313907
2019-09-27,,-0.2266666705409686,-0.049999999680689404,0.0,-0.2266666705409686,-0.049999999680689404,-0.006666669746239945,-0.22054907676108595,-0.26766340124371213,-0.13333333532015482,-0.1923076963195434,-0.33750000316649675,-0.006666669746239945,-0.23788240935929533,-0.2976634021519734
2019-09-28,,-0.42857143708637785,-0.2400000065565109,0.0,-0.42857143708637785,-0.2400000065565109,-0.08666667093833284,-0.2684062205442295,-0.2427222254357873,0.0,-0.2266666705409686,-0.049999999680689404,-0.006666669746239945,-0.22054907676108595,-0.26766340124371213
2019-09-29,,-0.18333333233992255,-0.14999999850988388,0.0,-0.18333333233992255,-0.14999999850988388,0.03333333383003874,-0.2638228866769379,-0.21772222406984754,0.0,-0.42857143708637785,-0.2400000065565109,-0.08666667093833284,-0.2684062205442295,-0.2427222254357873
2019-09-30,,-0.2214285789855889,-0.40000000182125306,0.0,-0.2214285789855889,-0.40000000182125306,-0.026666667064030945,-0.2504615430544798,-0.2355000019469664,0.0,-0.18333333233992255,-0.14999999850988388,0.03333333383003874,-0.2638228866769379,-0.21772222406984754
2019-10-01,0.3999999947845936,-0.1947368438306608,-0.22857142984867096,0.3999999947845936,-0.1947368438306608,-0.22857142984867096,0.07999999895691874,-0.2509473725567033,-0.21371428728340125,0.0,-0.2214285789855889,-0.40000000182125306,-0.026666667064030945,-0.2504615430544798,-0.2355000019469664
2019-10-02,,-0.3000000044703484,-0.2400000035762787,0.0,-0.3000000044703484,-0.2400000035762787,0.07999999895691874,-0.26561403934257927,-0.2517142880625191,0.3999999947845936,-0.1947368438306608,-0.22857142984867096,0.07999999895691874,-0.2509473725567033,-0.21371428728340125
2019-10-03,,-0.3500000002483527,-0.3799999952316284,0.0,-0.3500000002483527,-0.3799999952316284,0.07999999895691874,-0.24989975197497424,-0.27971428579754265,0.0,-0.3000000044703484,-0.2400000035762787,0.07999999895691874,-0.26561403934257927,-0.2517142880625191
2019-10-04,,-0.19375000335276127,-0.2111111142569118,0.0,-0.19375000335276127,-0.2111111142569118,0.07999999895691874,-0.25198308617754195,-0.2919365089469482,0.0,-0.3500000002483527,-0.3799999952316284,0.07999999895691874,-0.24989975197497424,-0.27971428579754265
2019-10-05,,-0.21428572280066355,-0.07500000298023224,0.0,-0.21428572280066355,-0.07500000298023224,0.07999999895691874,-0.2505545149405569,-0.22693650917874403,0.0,-0.19375000335276127,-0.2111111142569118,0.07999999895691874,-0.25198308617754195,-0.2919365089469482
2019-10-06,,-0.13125000055879354,-0.5,0.0,-0.13125000055879354,-0.5,2.2204460492503132e-17,-0.23785714628618343,-0.28122222320900986,0.0,-0.21428572280066355,-0.07500000298023224,0.07999999895691874,-0.2505545149405569,-0.22693650917874403
2019-10-07,,-0.20000000473331006,-0.40000000182125306,0.0,-0.20000000473331006,-0.40000000182125306,2.2204460492503132e-17,-0.2178571463387758,-0.3132222228580047,0.0,-0.13125000055879354,-0.5,2.2204460492503132e-17,-0.23785714628618343,-0.28122222320900986
2019-10-08,-0.550000011920929,-0.1200000025331974,-0.2687500035390258,-0.550000011920929,-0.1200000025331974,-0.2687500035390258,-0.11000000238418577,-0.17185714679574468,-0.2909722245194842,0.0,-0.20000000473331006,-0.40000000182125306,2.2204460492503132e-17,-0.2178571463387758,-0.3132222228580047
2019-10-09,0.10000000149011612,-0.2222222276031971,-0.3333333374725448,0.10000000149011612,-0.2222222276031971,-0.3333333374725448,-0.09000000208616254,-0.17755159164583184,-0.31541666916261074,-0.550000011920929,-0.1200000025331974,-0.2687500035390258,-0.11000000238418577,-0.17185714679574468,-0.2909722245194842
2019-10-10,,-0.3666666690260172,-0.27272727475924924,0.0,-0.3666666690260172,-0.27272727475924924,-0.09000000208616254,-0.20802778089090257,-0.35496212351841416,0.10000000149011612,-0.2222222276031971,-0.3333333374725448,-0.09000000208616254,-0.17755159164583184,-0.31541666916261074
2019-10-11,,-0.12500000026609218,-0.021428572280066355,0.0,-0.12500000026609218,-0.021428572280066355,-0.09000000208616254,-0.2067777808323623,-0.25924783797442746,0.0,-0.3666666690260172,-0.27272727475924924,-0.09000000208616254,-0.20802778089090257,-0.35496212351841416
2019-10-12,,-0.2666666656732559,-0.05000000074505806,0.0,-0.2666666656732559,-0.05000000074505806,-0.09000000208616254,-0.22011111302035147,-0.18924783775918846,0.0,-0.12500000026609218,-0.021428572280066355,-0.09000000208616254,-0.2067777808323623,-0.25924783797442746
2019-10-13,0.10000000149011612,-0.1500000013038516,0.060000002384185784,0.10000000149011612,-0.1500000013038516,0.060000002384185784,0.04000000059604647,-0.22611111277448231,-0.12349783657454613,0.0,-0.2666666656732559,-0.05000000074505806,-0.09000000208616254,-0.22011111302035147,-0.18924783775918846
2019-10-14,,-0.10625000344589353,-0.3600000068545341,0.0,-0.10625000344589353,-0.3600000068545341,0.020000000298023245,-0.2029166679430216,-0.128831170450944,0.10000000149011612,-0.1500000013038516,0.060000002384185784,0.04000000059604647,-0.22611111277448231,-0.12349783657454613
2019-10-15,-0.10000000149011612,-0.15625000325962898,-0.2249999986961484,-0.10000000149011612,-0.15625000325962898,-0.2249999986961484,2.2204460492503132e-17,-0.160833334789744,-0.11928571523832385,0.0,-0.10625000344589353,-0.3600000068545341,0.020000000298023245,-0.2029166679430216,-0.128831170450944
2019-10-16,,-0.14999999897554514,-0.10999999567866324,0.0,-0.14999999897554514,-0.10999999567866324,2.2204460492503132e-17,-0.16583333453163457,-0.13699999991804324,-0.10000000149011612,-0.15625000325962898,-0.2249999986961484,2.2204460492503132e-17,-0.160833334789744,-0.11928571523832385
2019-10-17,-0.2500000074505806,-0.12666666756073633,-0.17000000104308127,-0.2500000074505806,-0.12666666756073633,-0.17000000104308127,-0.050000001490116096,-0.13783333490913066,-0.16099999997764786,0.0,-0.14999999897554514,-0.10999999567866324,2.2204460492503132e-17,-0.16583333453163457,-0.13699999991804324
2019-10-18,,-0.14444444908036125,-0.08749999944120647,0.0,-0.14444444908036125,-0.08749999944120647,-0.07000000178813932,-0.13672222446443258,-0.19050000034272632,-0.2500000074505806,-0.12666666756073633,-0.17000000104308127,-0.050000001490116096,-0.13783333490913066,-0.16099999997764786
2019-10-19,,-0.14444444908036125,-0.3500000076989333,0.0,-0.14444444908036125,-0.3500000076989333,-0.07000000178813932,-0.14436111359132614,-0.18850000051160615,0.0,-0.14444444908036125,-0.08749999944120647,-0.07000000178813932,-0.13672222446443258,-0.19050000034272632
2019-10-20,,-0.04000000059604645,0.025000004097819332,0.0,-0.04000000059604645,0.025000004097819332,-0.050000001490116096,-0.12111111305860962,-0.13849999995281262,0.0,-0.14444444908036125,-0.3500000076989333,-0.07000000178813932,-0.14436111359132614,-0.18850000051160615
2019-10-21,0.0,-0.13636364110491492,-0.4000000064926488,0.0,-0.13636364110491492,-0.4000000064926488,-0.050000001490116096,-0.11838384148448358,-0.19650000211560972,0.0,-0.04000000059604645,0.025000004097819332,-0.050000001490116096,-0.12111111305860962,-0.13849999995281262
2019-10-22,,-0.2840000024437904,-0.3500000062797751,0.0,-0.2840000024437904,-0.3500000062797751,2.2204460492503132e-17,-0.1498505084610944,-0.23250000316294844,0.0,-0.13636364110491492,-0.4000000064926488,-0.050000001490116096,-0.11838384148448358,-0.19650000211560972
2019-10-23,0.20000000298023224,-0.2000000050122088,-0.4230769311006253,0.20000000298023224,-0.2000000050122088,-0.4230769311006253,0.04000000059604647,-0.16096161964746392,-0.29961538949483224,0.0,-0.2840000024437904,-0.3500000062797751,2.2204460492503132e-17,-0.1498505084610944,-0.23250000316294844
2019-10-24,,-0.19500000290572644,-0.4000000018965114,0.0,-0.19500000290572644,-0.4000000018965114,0.04000000059604647,-0.17107273041253696,-0.3096153883343478,0.20000000298023224,-0.2000000050122088,-0.4230769311006253,0.04000000059604647,-0.16096161964746392,-0.29961538949483224
2019-10-25,0.20000000298023224,-0.25000000521540644,-0.30588235311648426,0.20000000298023224,-0.25000000521540644,-0.30588235311648426,0.08000000119209291,-0.21307273133640897,-0.3757918597772085,0.0,-0.19500000290572644,-0.4000000018965114,0.04000000059604647,-0.17107273041253696,-0.3096153883343478
2019-10-26,-0.10000000149011612,-0.22222222636143368,-0.3700000114738941,-0.10000000149011612,-0.22222222636143368,-0.3700000114738941,0.06000000089406969,-0.2302444483877127,-0.36979186077345755,0.20000000298023224,-0.25000000521540644,-0.30588235311648426,0.08000000119209291,-0.21307273133640897,-0.3757918597772085
2019-10-27,,-0.2545454590158029,-0.2500000037252903,0.0,-0.2545454590158029,-0.2500000037252903,0.06000000089406969,-0.22435353970211525,-0.3497918602625606,-0.10000000149011612,-0.22222222636143368,-0.3700000114738941,0.06000000089406969,-0.2302444483877127,-0.36979186077345755
2019-10-28,,-0.15555555456214482,-0.2428571464759963,0.0,-0.15555555456214482,-0.2428571464759963,0.020000000298023245,-0.21546464961210243,-0.3137479033376348,0.0,-0.2545454590158029,-0.2500000037252903,0.06000000089406969,-0.22435353970211525,-0.3497918602625606
2019-10-29,,-0.2785714332546507,-0.2866666699449221,0.0,-0.2785714332546507,-0.2866666699449221,0.020000000298023245,-0.2321789356818873,-0.2910812369473169,0.0,-0.15555555456214482,-0.2428571464759963,0.020000000298023245,-0.21546464961210243,-0.3137479033376348
2019-10-30,-0.19999999925494194,-0.20000000223517414,-0.07999999970197677,-0.19999999925494194,-0.20000000223517414,-0.07999999970197677,-0.06000000014901159,-0.22217893508584083,-0.24590476626441543,0.0,-0.2785714332546507,-0.2866666699449221,0.020000000298023245,-0.2321789356818873,-0.2910812369473169
2019-10-31,0.033333333830038704,-0.2304347866903181,-0.08571428592715945,0.033333333830038704,-0.2304347866903181,-0.08571428592715945,-0.03333333308498062,-0.2238214471516177,-0.18904762115506846,-0.19999999925494194,-0.20000000223517414,-0.07999999970197677,-0.06000000014901159,-0.22217893508584083,-0.24590476626441543
2019-11-01,,-0.2761904781772977,-0.30833333792785805,0.0,-0.2761904781772977,-0.30833333792785805,-0.03333333308498062,-0.22815045098391665,-0.20071428799558202,0.033333333830038704,-0.2304347866903181,-0.08571428592715945,-0.03333333308498062,-0.2238214471516177,-0.18904762115506846
2019-11-02,,-0.16666666749450895,-0.050000002607703216,0.0,-0.16666666749450895,-0.050000002607703216,-0.03333333308498062,-0.23037267357038949,-0.1621428592219234,0.0,-0.2761904781772977,-0.30833333792785805,-0.03333333308498062,-0.22815045098391665,-0.20071428799558202
2019-11-03,,-0.25000000651925797,-0.4200000047683716,0.0,-0.25000000651925797,-0.4200000047683716,-0.03333333308498062,-0.22465838822331094,-0.1888095261866133,0.0,-0.16666666749450895,-0.050000002607703216,-0.03333333308498062,-0.23037267357038949,-0.1621428592219234
2019-11-04,,-0.2315789488585372,-0.34545454518361524,0.0,-0.2315789488585372,-0.34545454518361524,0.0066666667660077675,-0.23097417754798352,-0.24190043528294103,0.0,-0.25000000651925797,-0.4200000047683716,-0.03333333308498062,-0.22465838822331094,-0.1888095261866133
2019-11-05,0.10000000149011612,-0.1950000036507845,-0.2749999985098839,0.10000000149011612,-0.1950000036507845,-0.2749999985098839,0.020000000298023252,-0.2238872209400768,-0.27975757779948596,0.0,-0.2315789488585372,-0.34545454518361524,0.0066666667660077675,-0.23097417754798352,-0.24190043528294103
2019-11-06,-0.2500000074505806,-0.20000000049670535,-0.037500000093132264,-0.2500000074505806,-0.20000000049670535,-0.037500000093132264,-0.030000001192092868,-0.20864912540395833,-0.22559091023254077,0.10000000149011612,-0.1950000036507845,-0.2749999985098839,0.020000000298023252,-0.2238872209400768,-0.27975757779948596
2019-11-07,,-0.2000000041264754,-0.1285714336803981,0.0,-0.2000000041264754,-0.1285714336803981,-0.030000001192092868,-0.2153157927303516,-0.24130519644707973,-0.2500000074505806,-0.20000000049670535,-0.037500000093132264,-0.030000001192092868,-0.20864912540395833,-0.22559091023254077
2019-11-08,-0.15000000223517418,-0.0800000011920929,-0.3166666713853677,-0.15000000223517418,-0.0800000011920929,-0.3166666713853677,-0.060000001639127706,-0.18131579166491857,-0.22063852977047893,0.0,-0.2000000041264754,-0.1285714336803981,-0.030000001192092868,-0.2153157927303516,-0.24130519644707973
2019-11-09,,-0.3750000149011612,-0.2500000024835269,0.0,-0.3750000149011612,-0.2500000024835269,-0.060000001639127706,-0.2100000048734434,-0.20154762123046127,-0.15000000223517418,-0.0800000011920929,-0.3166666713853677,-0.060000001639127706,-0.18131579166491857,-0.22063852977047893
2019-11-10,,-0.21250000037252906,-0.2875000052154064,0.0,-0.21250000037252906,-0.2875000052154064,-0.08000000193715093,-0.2135000042177923,-0.20404762257156578,0.0,-0.3750000149011612,-0.2500000024835269,-0.060000001639127706,-0.2100000048734434,-0.20154762123046127
2019-11-11,,-0.2312500048428774,-0.4666666761040688,0.0,-0.2312500048428774,-0.4666666761040688,-0.030000000447034814,-0.21975000508702675,-0.28988095777375306,0.0,-0.21250000037252906,-0.2875000052154064,-0.08000000193715093,-0.2135000042177923,-0.20404762257156578
2019-11-12,,-0.040000002831220634,-0.31250000512227416,0.0,-0.040000002831220634,-0.31250000512227416,-0.030000000447034814,-0.1877500048279758,-0.3266666720621283,0.0,-0.2312500048428774,-0.4666666761040688,-0.030000000447034814,-0.21975000508702675,-0.28988095777375306
2019-11-13,,-0.20769230734843475,-0.20000000670552254,0.0,-0.20769230734843475,-0.20000000670552254,2.2204460492503132e-17,-0.21328846605924415,-0.3033333391261593,0.0,-0.040000002831220634,-0.31250000512227416,-0.030000000447034814,-0.1877500048279758,-0.3266666720621283
2019-11-14,,-0.2900000013411045,-0.2928571488176073,0.0,-0.2900000013411045,-0.2928571488176073,2.2204460492503132e-17,-0.19628846334723277,-0.3119047683929753,0.0,-0.20769230734843475,-0.20000000670552254,2.2204460492503132e-17,-0.21328846605924415,-0.3033333391261593
2019-11-15,,-0.3176470609272228,-0.1857142863529069,0.0,-0.3176470609272228,-0.1857142863529069,2.2204460492503132e-17,-0.21731787545817155,-0.29154762462047545,0.0,-0.2900000013411045,-0.2928571488176073,2.2204460492503132e-17,-0.19628846334723277,-0.3119047683929753
2019-11-16,,-0.04285714349576405,-0.4625000068917871,0.0,-0.04285714349576405,-0.4625000068917871,2.2204460492503132e-17,-0.17963930318874888,-0.2907142907780191,0.0,-0.3176470609272228,-0.1857142863529069,2.2204460492503132e-17,-0.21731787545817155,-0.29154762462047545
2019-11-17,,-0.20769231021404266,-0.3999999947845936,0.0,-0.20769231021404266,-0.3999999947845936,2.2204460492503132e-17,-0.2131777646653133,-0.30821428871048295,0.0,-0.04285714349576405,-0.4625000068917871,2.2204460492503132e-17,-0.17963930318874888,-0.2907142907780191
2019-11-18,,-0.22142858004995755,-0.4833333380520344,0.0,-0.22142858004995755,-0.4833333380520344,2.2204460492503132e-17,-0.21592501920561785,-0.36488095497978534,0.0,-0.20769231021404266,-0.3999999947845936,2.2204460492503132e-17,-0.2131777646653133,-0.30821428871048295
2019-11-19,0.0,-0.3238095275702931,-0.35714286512562204,0.0,-0.3238095275702931,-0.35714286512562204,2.2204460492503132e-17,-0.2226869244514556,-0.37773809824138826,0.0,-0.22142858004995755,-0.4833333380520344,2.2204460492503132e-17,-0.21592501920561785,-0.36488095497978534
2019-11-20,0.15000000223517418,-0.1391304375036903,-0.07272727719762108,0.15000000223517418,-0.1391304375036903,-0.07272727719762108,0.03000000044703486,-0.1869835997667491,-0.3551406964103311,0.0,-0.3238095275702931,-0.35714286512562204,2.2204460492503132e-17,-0.2226869244514556,-0.37773809824138826
2019-11-21,0.1333333378036817,-0.15000000223517418,-0.2470588276491445,0.1333333378036817,-0.15000000223517418,-0.2470588276491445,0.056666668007771204,-0.20841217151463112,-0.3120524605618026,0.15000000223517418,-0.1391304375036903,-0.07272727719762108,0.03000000044703486,-0.1869835997667491,-0.3551406964103311
2019-11-22,,-1.064368656703404e-09,-0.2857142883752073,0.0,-1.064368656703404e-09,-0.2857142883752073,0.056666668007771204,-0.1668737096846963,-0.2891953192799253,0.1333333378036817,-0.15000000223517418,-0.2470588276491445,0.056666668007771204,-0.20841217151463112,-0.3120524605618026
2019-11-23,,-0.1900000050663948,-0.4600000023841858,0.0,-0.1900000050663948,-0.4600000023841858,0.056666668007771204,-0.16058799468798374,-0.2845286521463556,0.0,-1.064368656703404e-09,-0.2857142883752073,0.056666668007771204,-0.1668737096846963,-0.2891953192799253
2019-11-24,,-0.2833333325882753,-0.24285714541162765,0.0,-0.2833333325882753,-0.24285714541162765,0.056666668007771204,-0.15249275569158022,-0.26167150820355667,0.0,-0.1900000050663948,-0.4600000023841858,0.056666668007771204,-0.16058799468798374,-0.2845286521463556
